javax_el_javax.el-api_2.2.4_javax.el-api-2.2.4.jar;3
com_fasterxml_jackson_core_jackson-databind_2.8.4_jackson-databind-2.8.4.jar;49
org_springframework_boot_spring-boot-starter-data-jpa_1.5.7.RELEASE_spring-boot-starter-data-jpa-1.5.7.RELEASE.jar;0
org_slf4j_jul-to-slf4j_1.7.5_jul-to-slf4j-1.7.5.jar;5
org_apache_kafka_kafka-clients_0.10.0.1_kafka-clients-0.10.0.1.jar;207
org_hsqldb_hsqldb_2.3.2_hsqldb-2.3.2.jar;295
org_slf4j_slf4j-api_1.7.5_slf4j-api-1.7.5.jar;5
com_hazelcast_hazelcast-client_3.8.1_hazelcast-client-3.8.1.jar;11
org_springframework_boot_spring-boot-starter-security_1.5.7.RELEASE_spring-boot-starter-security-1.5.7.RELEASE.jar;0
org_springframework_boot_spring-boot-starter-websocket_1.5.7.RELEASE_spring-boot-starter-websocket-1.5.7.RELEASE.jar;0
javax_websocket_javax.websocket-client-api_1.1_javax.websocket-client-api-1.1.jar;0
org_apache_httpcomponents_httpclient_4.5.3_httpclient-4.5.3.jar;210
ch_qos_logback_logback-core_1.1.3_logback-core-1.1.3.jar;51
org_hibernate_hibernate-entitymanager_5.2.11.Final_hibernate-entitymanager-5.2.11.Final.jar;0
javax_validation_validation-api_1.1.0.Final_validation-api-1.1.0.Final.jar;0
org_scalanlp_breeze_2.11_0.12_breeze_2.11-0.12.jar;268
org_scala-lang_scalap_2.11.8_scalap-2.11.8.jar;10
org_scala-lang_scala-compiler_2.11.8_scala-compiler-2.11.8.jar;247
org_apache_commons_commons-math3_3.4.1_commons-math3-3.4.1.jar;39
org_threeten_threeten-extra_0.9_threeten-extra-0.9.jar;1
org_scalanlp_breeze-viz_2.11_0.12_breeze-viz_2.11-0.12.jar;26
junit_junit_4.8.1_junit-4.8.1.jar;11
org_jparsec_jparsec_3.2-SNAPSHOT_jparsec-3.2-SNAPSHOT.jar;4
joda-time_joda-time_2.1_joda-time-2.1.jar;20
org_apache_hadoop_hadoop-common_2.0.0-cdh4.2.1_hadoop-common-2.0.0-cdh4.2.1.jar;670
storm_storm_0.8.2_storm-0.8.2.jar;256
org_apache_hbase_hbase_0.94.2-cdh4.2.1_hbase-0.94.2-cdh4.2.1.jar;2118
junit_junit_4.10_junit-4.10.jar;13
